TEXT,DEPART,DESTINATION,ERROR
Je pars en voyage à Luneville-LP depuis Gare de Lyon-Part-Dieu. Quel est le meilleur moyen de transport?,Gare de Lyon-Part-Dieu,Luneville-LP,false
Comment va t'on de Saverne-(Lycée-Verne) à Gare de Alençon?,Saverne-(Lycée-Verne),Gare de Alençon,false
Je vais à Gare de Calais Ville pour la première fois. Quelle est la durée du voyage depuis Sedan-Place-Calonne?,Sedan-Place-Calonne,Gare de Calais Ville,false
Je suis en train de planifier mon voyage de Gare de Valence-Ville à Gare de Bueil. Quel est le meilleur itinéraire?,Gare de Valence-Ville,Gare de Bueil,false
Je souhaite aller à Gare de Château-du-Loir en partant de Urcay-Hotel-du-Gare de Château-du-Loir-d'O,Gare de Lille Europe,Gare de Château-du-Loir,false
Je pars en voyage à Gare de Sarreguemines depuis Riquewihr-Poste. Quel est le meilleur moyen de transport?,Riquewihr-Poste,Gare de Sarreguemines,false
Je suis en train de planifier mon voyage de Gare de Hazebrouck à Gare de Clelles-Mens. Quelle est la meilleure option de transport?,Gare de Hazebrouck,Gare de Clelles-Mens,false
Je pars en voyage à Gare de Faubourg-d'Orléans depuis Gare de Montreuil-sur-Ille. Quelle est la durée du voyage?,Gare de Montreuil-sur-Ille,Gare de Faubourg-d'Orléans,false
Je suis en train de planifier mon voyage de Gare de Pontorson-Mt-St-Michel à Gare de St-Amand-Montrond-Orval. Quelle est la meilleure option de transport?,Gare de Pontorson-Mt-St-Michel,Gare de St-Amand-Montrond-Orval,false
Je pars en voyage à Gare de Paray-le-Monial depuis Gare de Kehl. Quel est le meilleur moyen de transport?,Gare de Kehl,Gare de Paray-le-Monial,false
Je vais bien mais je ne sais pas quel train prendre pour aller de Normandie - Gare de Mantes-la-Jolie à Gare de La Chaux-de-Fonds.,Normandie - Gare de Mantes-la-Jolie,Gare de La Chaux-de-Fonds,false
Quel est le meilleur itinéraire pour aller de Lièpvre-(Rte-Vancelle) à Gare de Tonnerre,Lièpvre-(Rte-Vancelle),Gare de Tonnerre,false
Je pars en voyage à Quillan depuis Gare de St-Nazaire. Quel est le meilleur moyen de transport?,Gare de St-Nazaire,Quillan,false
Comment va t'on de Gare de Angoulême à Gare de St-Brieuc?,Gare de Angoulême,Gare de St-Brieuc,false
Je suis en train de planifier mon voyage de Gare de Andelot à Gare de Aurillac. Quel est le meilleur itinéraire?,Gare de Andelot,Gare de Aurillac,false
Je pars en voyage à Gare de Metz-Ville depuis Bussang (Gare SNCF). Quel est le meilleur moyen de transport?,Bussang (Gare SNCF),Gare de Metz-Ville,false
Je vais à Wambrechies depuis Gare de Sarlat. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Sarlat,Wambrechies,false
Trajet Gare de Neufchâteau Ancizes-St-Georges-Bour,Gare de Neufchâteau,Ancizes-St-Georges-Bour,false
Je vais à Langres-Gendarmerie pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Moulins-sur-Allier?,Gare de Moulins-sur-Allier,Langres-Gendarmerie,false
Je pars de Lyon-Perrache-Gare-Rout demain matin pour aller à Gare de Perpignan. Quelqu'un peut-il me recommander un bon itinéraire?,Lyon-Perrache-Gare-Rout,Gare de Perpignan,false
Je ne sais pas ce que je cherche.,Gare de Elbeuf-St-Aubin,Gare de Conflans-Jarny,false
Je vais à Gare de Givors-Ville depuis Gare de St-Pierre-le-Moûtier. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de St-Pierre-le-Moûtier,Gare de Givors-Ville,false
Je suis en train de planifier mon voyage de Gare de Altkirch à Gare de Angoulême. Quel est le meilleur itinéraire?,Gare de Altkirch,Gare de Angoulême,false
Je ne sais pas quoi faire. Il me faut un moyen de transport allant à Gare de Lauterbourg depuis Gare de Lunel. Quels sont mes options?,Gare de Lunel,Gare de Lauterbourg,false
Je pars en vacance à Chambourg-Chopin. J'habite à Gare de Béziers,Gare de Béziers,Chambourg-Chopin,false
j'aimerais partir de Gare de Vitry-le-François et passer par biarritz pour me rendre à Gare de Vitré.,Gare de Vitry-le-François,Gare de Vitré,false
Je vais à Gare de Capdenac depuis Gare de Grenoble U.-Gières. Quelle est la durée du voyage en train?,Gare de Grenoble U.-Gières,Gare de Capdenac,false
Je vais à Gare de Chambéry-Chal.-les-Eaux depuis Gare de Cherbourg. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Cherbourg,Gare de Chambéry-Chal.-les-Eaux,false
J'irai bien à la Gare de Lesparre depuis la Sewen-(Eglise),Sewen-(Eglise),Gare de Lesparre,false
Quel est le meilleur itinéraire pour aller de Quillan à Gare de Chantonnay en passant par Nantes?,Quillan,Gare de Chantonnay,false
Quel est le meilleur itinéraire pour aller de Gare de Morlaix à Gare de Modane,Gare de Morlaix,Gare de Modane,false
Alexis lache cette bouteille je veux aller à Gare de Lutterbach Tram-train en partant de Gare de Molsheim,Gare de Molsheim,Gare de Lutterbach Tram-train,false
Comment dois-je m'y prendre pour aller de Gare de Bergerac à Gare de Willer-sur-Thur?,Gare de Bergerac,Gare de Willer-sur-Thur,false
Y'a t-il un train en direction de Gare de Latour-de-Carol-Enveitg et partant de Gare de Saint-Claude,Gare de Saint-Claude,Gare de Latour-de-Carol-Enveitg,false
Y'a t-il un train en direction de Châteaudun-LEP-Paulsen et partant de Mirecourt (Lycée Agric),Mirecourt (Lycée Agric),Châteaudun-LEP-Paulsen,false
Quel est le meilleur itinéraire pour aller de Gare de Vallon-en-Sully à Gare de Bedous en passant par Nantes?,Gare de Vallon-en-Sully,Gare de Bedous,false
arrivée Gare de Clisson et départ Gare de Saintes,Gare de Saintes,Gare de Clisson,false
Je pars de Mirecourt et je vais à Gare de Trouville-Deauville,Mirecourt,Gare de Trouville-Deauville,false
Je pars en voyage à Gare de Nevers depuis Gare de Evreux. Quelle est la durée du voyage?,Gare de Evreux,Gare de Nevers,false
Je ne sais pas quoi faire. Il me faut un moyen de transport allant à Gare de Cormery depuis Fénétrange (Gendarm.). Quels sont mes options?,Fénétrange (Gendarm.),Gare de Cormery,false
Je vais à Gare de Vesoul en train depuis Gare de Ste-Pazanne. Est-ce que tu sais combien de temps dure le trajet?,Gare de Ste-Pazanne,Gare de Vesoul,false
Je pars d'Vézelise Beauregard et je me dirige à Gare de Thiers,Vézelise Beauregard,Gare de Thiers,false
Je vais à Rambervillers en train depuis Gare de Tende. Est-ce que tu sais combien de temps dure le trajet?,Gare de Tende,Rambervillers,false
Trajet Gare de Molsheim Gare de Beslé,Gare de Molsheim,Gare de Beslé,false
Je dois aller à Gare de Le Puy-en-Velay depuis Gare de Villefranche-Vernet-l.B. Quel est le meilleur moyen de transport?,Gare de Villefranche-Vernet-l.B,Gare de Le Puy-en-Velay,false
Je vais à Gare de Guingamp depuis Châteauroux-Charmilles. Quel est le meilleur moyen de transport pour s'y rendre?,Châteauroux-Charmilles,Gare de Guingamp,false
Le chemin le plus court pour Gare de St-Yrieix-la-Perche depuis Gare de Morteau?,Gare de Morteau,Gare de St-Yrieix-la-Perche,false
Je vais à Gare de Tonnerre pour la première fois. Quel est le meilleur moyen de transport depuis Truyes-St-Blaise?,Truyes-St-Blaise,Gare de Tonnerre,false
Trajet Gare de Brest Gare de Charleroi Sud,Gare de Brest,Gare de Charleroi Sud,false
Train entre Gare de Oloron-Ste-Marie et Rambervillers (11 Nov),Gare de Oloron-Ste-Marie,Rambervillers (11 Nov),false
Je vais à Ste-Marie/-Ms-(-Théâtre pour la première fois. Quel est le meilleur moyen de transport depuis Gare de St-Georges-d'Aurac?,Gare de St-Georges-d'Aurac,Ste-Marie/-Ms-(-Théâtre,false
Je dois aller à Gare de WINDEN PFALZ depuis Gare de St Pol sur Ternoise. Quel est le meilleur moyen de transport?,Gare de St Pol sur Ternoise,Gare de WINDEN PFALZ,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Font-Romeu-Odeillo-Via à Gare de Franois. Quelles sont mes options?,Gare de Font-Romeu-Odeillo-Via,Gare de Franois,false
je veux un train pour aller a Gare de Vittel en partant de Gare de Saumur,Gare de Saumur,Gare de Vittel,false
Je vais à Gare de Font-Romeu-Odeillo-Via pour la première fois. Quel est le meilleur moyen de transport depuis Bouxwiller-Babenhausen?,Bouxwiller-Babenhausen,Gare de Font-Romeu-Odeillo-Via,false
Je ne sais pas si les grève vont impacté mon trajet habituelle de Gare de Lille Europe à Gare de Wissembourg,Gare de Lille Europe,Gare de Wissembourg,false
Je dois me rendre à Gare de Vitry-le-François depuis Barenton-sur-Serre. Quel est le meilleur moyen de transport pour s'y rendre?,Barenton-sur-Serre,Gare de Vitry-le-François,false
Je vais à Normandie - Gare de Mantes-la-Jolie depuis Chatillon-Mail. Quelle est la durée du voyage en train?,Chatillon-Mail,Normandie - Gare de Mantes-la-Jolie,false
Je vais à Gare de Metzeral depuis Gare de Villefranche-Vernet-l.B. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Villefranche-Vernet-l.B,Gare de Metzeral,false
Je pars en voyage à Saverne-(Lycée-Verne) depuis Gare de Nexon. Quel est le meilleur moyen de transport?,Gare de Nexon,Saverne-(Lycée-Verne),false
Je souhaite partir pour Gare de Tende en partant de Gare de Freiburg-Breisgau,Gare de Freiburg-Breisgau,Gare de Tende,false
Je vais à Gare de Le Buisson pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Romilly-sur-Seine?,Gare de Romilly-sur-Seine,Gare de Le Buisson,false
Y'a t-il un train qui va de Valence-Gare-Routière à Gare de Montchanin?,Valence-Gare-Routière,Gare de Montchanin,false
Je veux partir de Gare de Luxembourg à Gare de Château-Gaillard,Gare de Luxembourg,Gare de Château-Gaillard,false
Je suis en train de planifier mon voyage de Gare de Objat à Gare de Pont-de-Beauvoisin. Quel est le meilleur itinéraire?,Gare de Objat,Gare de Pont-de-Beauvoisin,false
Je vais à Gare de Eymoutiers-Vassiviere pour la première fois. Quelle est la durée du voyage depuis Berthelming-Mairie?,Berthelming-Mairie,Gare de Eymoutiers-Vassiviere,false
Je pars d'Gare de Clisson et je me dirige à Gare de Lisieux,Gare de Clisson,Gare de Lisieux,false
Je veux aller de Romorantin-Lycée-de-F à Gare de Charmes (Vosges).,Romorantin-Lycée-de-F,Gare de Charmes (Vosges),false
Je dois aller à Gare de Frasne depuis Gare de Serquigny. Quelle est la durée du voyage?,Gare de Serquigny,Gare de Frasne,false
Y'a t-il un train en direction de Gare de Ussel et partant de Gare de Moûtiers-Salins-Brides,Gare de Moûtiers-Salins-Brides,Gare de Ussel,false
Quel est le meilleur itinéraire pour aller de Gare de Paris-Austerlitz à Gare de Basel-SBB en passant par Nantes?,Gare de Paris-Austerlitz,Gare de Basel-SBB,false
Je dois aller à Gare de Raedersheim depuis Gare de Chambéry-Chal.-les-Eaux. Quel est le meilleur moyen de transport?,Gare de Chambéry-Chal.-les-Eaux,Gare de Raedersheim,false
Je vais à Gare de Orange en train depuis Gare de Valençay. Est-ce que tu sais combien de temps dure le trajet?,Gare de Valençay,Gare de Orange,false
Comment dois-je m'y prendre pour aller de Gare de Chantonnay à Gare de Busigny?,Gare de Chantonnay,Gare de Busigny,false
Je dois aller à Neufchateau-Lp depuis Gare de Pierrelatte. Quelle est la durée du voyage?,Gare de Pierrelatte,Neufchateau-Lp,false
Je suis en train de planifier mon voyage à Langres-Gendarmerie depuis Comines (France). Quelle est la durée du voyage?,Comines (France),Langres-Gendarmerie,false
Je pars de Gare de Grasse pour aller à Sarrebourg-Hôpital. Est-ce que tu connais un bon itinéraire?,Gare de Grasse,Sarrebourg-Hôpital,false
Je vais à Gare de Valence-TGV pour la première fois. Quel est le meilleur moyen de transport depuis Kédange (Eglise)?,Kédange (Eglise),Gare de Valence-TGV,false
Je suis en train de planifier mon voyage de Gare de Cavaillon à Aubenas-Pl.-de-la-Paix. Quel est le meilleur itinéraire?,Gare de Cavaillon,Aubenas-Pl.-de-la-Paix,false
Je dois aller à Buzançais depuis Herbitzheim Mairie. Quel est le meilleur moyen de transport?,Herbitzheim Mairie,Buzançais,false
Je vais à Gare de Chedde pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Landau-Pfalz-Hbf?,Gare de Landau-Pfalz-Hbf,Gare de Chedde,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Bueil à Vézelise Beauregard. Quelles sont mes options?,Gare de Bueil,Vézelise Beauregard,false
Je suis en train de planifier mon voyage de Buzançais à Gare de Thann. Quelle est la meilleure option de transport?,Buzançais,Gare de Thann,false
Je vais à Issoudun-Jardin depuis Gare de Argenton-sur-Creuse. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Argenton-sur-Creuse,Issoudun-Jardin,false
Je pars en voyage à Gare de Remiremont depuis Le Mont Dore Ski. Quel est le meilleur moyen de transport?,Le Mont Dore Ski,Gare de Remiremont,false
Je pars en voyage à Gare de Carpentras depuis Gare de Salbris. Quel est le meilleur moyen de transport?,Gare de Salbris,Gare de Carpentras,false
Alexis lache cette bouteille je veux aller à Gare de Laon en partant de Gare de Auch,Gare de Auch,Gare de Laon,false
Trajet Barenton-sur-Serre Pompadour,Barenton-sur-Serre,Pompadour,false
Je vais à Ste-Marie-/-Mines-Maire pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Bueil?,Gare de Bueil,Ste-Marie-/-Mines-Maire,false
Je suis en train de planifier mon voyage de Gare de Calais Fréthun à Truyes-St-Blaise. Quel est le meilleur itinéraire?,Gare de Calais Fréthun,Truyes-St-Blaise,false
Je dois aller à Gare de Dives-Cabourg depuis Gare de Landerneau. Quelle est la durée du voyage?,Gare de Landerneau,Gare de Dives-Cabourg,false
Je pars en voyage à Lyon-Perrache-Gare-Rout depuis Gare de Les Laumes-Alésia. Quel est le meilleur moyen de transport?,Gare de Les Laumes-Alésia,Lyon-Perrache-Gare-Rout,false
Je dois me rendre à Vienne-Gare-Routière depuis St-George-d'Aurac-Bourg. Quel est le meilleur moyen de transport pour s'y rendre?,St-George-d'Aurac-Bourg,Vienne-Gare-Routière,false
Je vais à Gare de Ste-Pazanne pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Menton?,Gare de Menton,Gare de Ste-Pazanne,false
Je suis enfin en vacance.J'espere que mon train pour aller a Gare de Antibes n'aura pas de soucis sachant que je part de la misérable Gare de Tessonnières,Gare de Tessonnières,Gare de Antibes,false
Je dois me rendre à Gare de Orléans depuis Gare de St-Emilion. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de St-Emilion,Gare de Orléans,false
Je pars en voyage à Gare de Vendôme-Villiers-s-Loir depuis Laveline-d-Bruy. Mairie. Quel est le meilleur moyen de transport?,Laveline-d-Bruy. Mairie,Gare de Vendôme-Villiers-s-Loir,false
Train entre Gare de St Pol sur Ternoise et Vierzon-Médiathèque,Gare de St Pol sur Ternoise,Vierzon-Médiathèque,false
Putain ce téléphone fais que bugger la je veux juste aller de Luchon à Gare de Carmaux c'est pas possible ça,Luchon,Gare de Carmaux,false
Putain ce téléphone fais que bugger la je veux juste aller de Ste-Marie/-Ms-(-Théâtre à Gare de Chartres c'est pas possible ça,Ste-Marie/-Ms-(-Théâtre,Gare de Chartres,false
Putain ce téléphone fais que bugger la je veux juste aller de Gare de Krimmeri-Meinau à Poitiers-Gare-Routière c'est pas possible ça,Gare de Krimmeri-Meinau,Poitiers-Gare-Routière,false
Je vais à Perl Gare DB en train depuis Gare de Lapeyrouse(Puy-de-Dôme). Est-ce que tu sais combien de temps dure le trajet?,Gare de Lapeyrouse(Puy-de-Dôme),Perl Gare DB,false
Je vais à Gare de Givet pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Morhange?,Gare de Morhange,Gare de Givet,false
Je dois me rendre à Pompadour depuis Gare de Cannes-la-Bocca. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Cannes-la-Bocca,Pompadour,false
Je vais à Gare de St-Malo pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Nouzonville?,Gare de Nouzonville,Gare de St-Malo,false
Je suis en train de planifier mon voyage de Gare de Raedersheim à Gare de Bening. Quel est le meilleur itinéraire?,Gare de Raedersheim,Gare de Bening,false
Je suis en train de planifier mon voyage à Gare de St-Emilion depuis Gare de St-Amand-Montrond-Orval. Quelle est la durée du voyage?,Gare de St-Amand-Montrond-Orval,Gare de St-Emilion,false
Alexis lache cette bouteille je veux aller à Reipertswiller-SP. en partant de Gare de Clelles-Mens,Gare de Clelles-Mens,Reipertswiller-SP.,false
Je vais à Gare de Lille Flandres depuis Gare de Vendeuvre (Aube). Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Vendeuvre (Aube),Gare de Lille Flandres,false
Quel est le meilleur itinéraire pour aller de Gare de Vierzon à Gare de Ambérieu-en-Bugey,Gare de Vierzon,Gare de Ambérieu-en-Bugey,false
Je dois aller à Gare de Agen depuis Bouxwiller-Schattenmann. Quel est le meilleur moyen de transport?,Bouxwiller-Schattenmann,Gare de Agen,false
Je pars de Gare de Limoges-Bénédictins pour aller à Ste-Croix/Mines-Sq-de-G. J'ai entendu dire qu'il y avait des bus qui font le trajet. Est-ce vrai?,Gare de Limoges-Bénédictins,Ste-Croix/Mines-Sq-de-G,false
Je suis en train de planifier mon voyage de Mondoubleau-Rue-Leroy à Gare de Gien. Quel est le meilleur itinéraire?,Mondoubleau-Rue-Leroy,Gare de Gien,false
Je pars de Ribeauville-Gare-Routiè et je vais à Gare de Quimper,Ribeauville-Gare-Routiè,Gare de Quimper,false
arrivée Gare de Paris-Montparnasse 1-2 et départ Lièpvre-(Rte-Vancelle),Lièpvre-(Rte-Vancelle),Gare de Paris-Montparnasse 1-2,false
Je pars de Gare de St-Etienne-Châteaucreux pour aller à Luchon-Richelieu. Est-ce que tu connais un bon itinéraire?,Gare de St-Etienne-Châteaucreux,Luchon-Richelieu,false
Je dois aller à Gare de Franois depuis Gare de Quimper. Quel est le meilleur moyen de transport?,Gare de Quimper,Gare de Franois,false
